Channel ID,Year,Date,Day,Start Time,Duration,Programme,Programme(en),Episode #,Episode Title
FoxHD,2014,1.2,四,23:30,,泡菜粉絲俱樂部Kimchi Fan Club 103 <普>,,,
FoxHD,2014,1.3,五,00:00,,幸福街第三號出口Three Exits to Love17 <普>,,,
FoxHD,2014,1.3,五,00:30,,幸福街第三號出口Three Exits to Love15 <普>,,,
FoxHD,2014,1.3,五,01:00,,泡菜粉絲俱樂部Kimchi Fan Club 100(RP)<普>,,,
FoxHD,2014,1.3,五,01:30,,泡菜粉絲俱樂部Kimchi Fan Club 103(RP)<普>,,,
FoxHD,2014,1.3,五,02:00,,重返犯罪現場NCIS 10 Strip 1002 (RP)<護>,,,
FoxHD,2014,1.3,五,05:00,,地獄廚房Hell's Kitchen1103 (RP)<普>,,,
FoxHD,2014,1.3,五,06:00,,泡菜粉絲俱樂部Kimchi Fan Club 100(RP)<普>,,,
FoxHD,2014,1.3,五,06:30,,泡菜粉絲俱樂部Kimchi Fan Club 103(RP)<普>,,,
FoxHD,2014,1.3,五,07:00,,陰屍路The Walking Dead 401 (RP)<護>,,,
FoxHD,2014,1.3,五,08:00,,驚險20刻TOP 20 Countdown502 (RP)<普>,,,
FoxHD,2014,1.3,五,09:00,,泡菜粉絲俱樂部Kimchi Fan Club 100 (RP)<普>,,,
FoxHD,2014,1.3,五,09:30,,泡菜粉絲俱樂部Kimchi Fan Club 103 (RP)<普>,,,
FoxHD,2014,1.3,五,10:00,,陰屍路The Walking Dead401 (RP)<護>,,,
FoxHD,2014,1.3,五,11:00,,重返犯罪現場NCIS 10 Strip1002 (RP)<護>,,,
FoxHD,2014,1.3,五,11:30,,泡菜粉絲俱樂部Kimchi Fan Club 100 (RP)<普>,,,
FoxHD,2014,1.3,五,12:00,,地獄廚房Hell's Kitchen1103 (RP)<普>,,,
FoxHD,2014,1.3,五,12:30,,泡菜粉絲俱樂部Kimchi Fan Club 100(RP)<普>,,,
FoxHD,2014,1.3,五,13:00,,泡菜粉絲俱樂部Kimchi Fan Club 100 (RP)<普>,,,
FoxHD,2014,1.3,五,13:30,,泡菜粉絲俱樂部Kimchi Fan Club 103 (RP)<普>,,,
FoxHD,2014,1.3,五,15:00,,重返犯罪現場NCIS 10 Strip1002 (RP)<護>,,,
FoxHD,2014,1.3,五,16:00,,驚險20刻TOP 20 Countdown502 (RP)<普>,,,
FoxHD,2014,1.3,五,17:00,,地獄廚房Hell's Kitchen1103 (RP)<普>,,,
FoxHD,2014,1.3,五,18:00,,名偵探柯南Detective Conan 428 (RP)<普>,,,
FoxHD,2014,1.3,五,18:30,,名偵探柯南Detective Conan 429 (RP)<普>,,,
FoxHD,2014,1.3,五,19:00,,驚險20刻TOP 20 Countdown503<普>,,,
FoxHD,2014,1.3,五,20:00,,地獄廚房Hell's Kitchen 1104<普>,,,
FoxHD,2014,1.3,五,21:00,,Running Man119 (RP)<普>,,,
FoxHD,2014,1.3,五,22:00,,陰屍路The Walking Dead401<護>,,,
FoxHD,2014,1.3,五,23:00,,斷頭谷Sleepy Hollow101 (RP)<輔>,,,
FoxHD,2014,1.3,五,23:30,,泡菜粉絲俱樂部Kimchi Fan Club 103 <普>,,,
FoxHD,2014,1.4,六,00:00,,陰屍路The Walking Dead 401 (RP)<輔>,,,
FoxHD,2014,1.4,六,00:30,,幸福街第三號出口Three Exits to Love15 <普>,,,
FoxHD,2014,1.4,六,01:00,,MUSIC BANK (90" Version)172 (RP)<普>,,,
FoxHD,2014,1.4,六,01:30,,泡菜粉絲俱樂部Kimchi Fan Club 103(RP)<普>,,,
FoxHD,2014,1.4,六,02:00,,重返犯罪現場NCIS 10 Strip 1002 (RP)<護>,,,
FoxHD,2014,1.4,六,02:30,,泡菜粉絲俱樂部Kimchi Fan Club 103(RP)<普>,,,
FoxHD,2014,1.4,六,03:00,,韓國人氣歌謠K-pop Countdown174 (RP)<普>,,,
FoxHD,2014,1.4,六,04:00,,驚險20刻TOP 20 Countdown502 (RP)<普>,,,
FoxHD,2014,1.4,六,05:00,,普普風Pop Zone(輔),,,
FoxHD,2014,1.4,六,06:00,,普普風Pop Zone(護),,,
FoxHD,2014,1.4,六,06:30,,泡菜粉絲俱樂部Kimchi Fan Club 103(RP)<普>,,,
FoxHD,2014,1.4,六,07:00,,MUSIC BANK (60分版)172 (RP)<普>,,,
FoxHD,2014,1.4,六,08:00,,驚險20刻TOP 20 Countdown502(RP)<普>,,,
FoxHD,2014,1.4,六,09:00,,韓國人氣歌謠K-pop Countdown (90" Version)174 (RP)<普>,,,
FoxHD,2014,1.4,六,09:30,,泡菜粉絲俱樂部Kimchi Fan Club 103 (RP)<普>,,,
FoxHD,2014,1.4,六,10:00,,陰屍路The Walking Dead401 (RP)<護>,,,
FoxHD,2014,1.4,六,10:30,,泡菜粉絲俱樂部Kimchi Fan Club 100 (RP)<普>,,,
FoxHD,2014,1.4,六,11:00,,重返犯罪現場NCIS 10 Strip1001 (RP)<護>,,,
FoxHD,2014,1.4,六,11:30,,泡菜粉絲俱樂部Kimchi Fan Club 100 (RP)<普>,,,
FoxHD,2014,1.4,六,12:00,,Running Man119 (RP)<普>,,,
FoxHD,2014,1.4,六,12:30,,泡菜粉絲俱樂部Kimchi Fan Club 100(RP)<普>,,,
FoxHD,2014,1.4,六,13:00,,泡菜粉絲俱樂部Kimchi Fan Club 100 (RP)<普>,,,
FoxHD,2014,1.4,六,13:30,,泡菜粉絲俱樂部Kimchi Fan Club 103 (RP)<普>,,,
FoxHD,2014,1.4,六,14:00,,功夫熊貓中文配音版Kung Fu Panda(Chi version)(RP)<普>,,,
FoxHD,2014,1.4,六,15:00,,重返犯罪現場NCIS 10 Strip1002 (RP)<護>,,,
FoxHD,2014,1.4,六,16:00,,特別獻禮-環球東洋綜合特輯EASTERN HIT SINGERS OF UNIVERSAL MUSIC,,,
FoxHD,2014,1.4,六,16:30,,驚險20刻TOP 20 Countdown502(RP)<普>,,,
FoxHD,2014,1.4,六,17:00,,地獄廚房Hell's Kitchen1103 (RP)<普>,,,
FoxHD,2014,1.4,六,17:30,,驚險20刻TOP 20 Countdown503(RP)<普>,,,
FoxHD,2014,1.4,六,18:00,,名偵探柯南Detective Conan 428 (RP)<普>,,,
FoxHD,2014,1.4,六,18:30,,SHINee美好的一天SHINee’s One Fine06 (RP)<普>,,,
FoxHD,2014,1.4,六,19:00,,驚險20刻TOP 20 Countdown503<普>,,,
FoxHD,2014,1.4,六,19:30,,韓國人氣歌謠K-pop Countdown175<普>,,,
FoxHD,2014,1.4,六,20:00,,地獄廚房Hell's Kitchen 1104<普>,,,
FoxHD,2014,1.4,六,21:00,,Running Man121<普>,,,
FoxHD,2014,1.4,六,22:00,,陰屍路The Walking Dead401<護>,,,
FoxHD,2014,1.4,六,23:00,,辛普森家庭THE SIMPSONS 2301<護>,,,
FoxHD,2014,1.4,六,23:30,,辛普森家庭THE SIMPSONS 2302<護>,,,
FoxHD,2014,1.5,日,00:00,,斷頭谷Sleepy Hollow 101 (RP)<輔>,,,
FoxHD,2014,1.5,日,00:30,,幸福街第三號出口Three Exits to Love15 <普>,,,
FoxHD,2014,1.5,日,01:00,,Running Man121 (RP)<普>,,,
FoxHD,2014,1.5,日,01:30,,泡菜粉絲俱樂部Kimchi Fan Club 103(RP)<普>,,,
FoxHD,2014,1.5,日,02:00,,重返犯罪現場NCIS 10 Strip 1002 (RP)<護>,,,
FoxHD,2014,1.5,日,02:30,,泡菜粉絲俱樂部Kimchi Fan Club 103(RP)<普>,,,
FoxHD,2014,1.5,日,03:00,,SHINee美好的一天SHINee’s One Fine06 (RP)<普>,,,
FoxHD,2014,1.5,日,04:00,,驚險20刻TOP 20 Countdown503 (RP)<普>,,,
FoxHD,2014,1.5,日,05:00,,普普風Pop Zone(輔),,,
FoxHD,2014,1.5,日,06:00,,普普風Pop Zone(護),,,
FoxHD,2014,1.5,日,06:30,,泡菜粉絲俱樂部Kimchi Fan Club 103(RP)<普>,,,
FoxHD,2014,1.5,日,07:00,,韓國人氣歌謠K-pop Countdown175 (RP)<普>,,,
FoxHD,2014,1.5,日,08:00,,驚險20刻TOP 20 Countdown503(RP)<普>,,,
FoxHD,2014,1.5,日,09:00,,MUSIC BANK(90" Version)172 (RP)<普>,,,
FoxHD,2014,1.5,日,09:30,,泡菜粉絲俱樂部Kimchi Fan Club 103 (RP)<普>,,,
FoxHD,2014,1.5,日,10:00,,陰屍路The Walking Dead401 (RP)<護>,,,
FoxHD,2014,1.5,日,10:30,,泡菜粉絲俱樂部Kimchi Fan Club 103 (RP)<普>,,,
FoxHD,2014,1.5,日,11:00,,重返犯罪現場NCIS 10 Strip1002 (RP)<護>,,,
FoxHD,2014,1.5,日,11:30,,泡菜粉絲俱樂部Kimchi Fan Club 100 (RP)<普>,,,
FoxHD,2014,1.5,日,12:00,,Running Man121 (RP)<普>,,,
FoxHD,2014,1.5,日,12:30,,泡菜粉絲俱樂部Kimchi Fan Club 100(RP)<普>,,,
FoxHD,2014,1.5,日,13:00,,泡菜粉絲俱樂部Kimchi Fan Club 100 (RP)<普>,,,
FoxHD,2014,1.5,日,13:30,,泡菜粉絲俱樂部Kimchi Fan Club 103 (RP)<普>,,,
FoxHD,2014,1.5,日,14:00,,辛普森家庭THE SIMPSONS 2301 (RP)<護>,,,
FoxHD,2014,1.5,日,14:30,,辛普森家庭THE SIMPSONS 2302 (RP)<護>,,,
FoxHD,2014,1.5,日,15:00,,功夫熊貓中文配音版Kung Fu Panda(Chi version)(RP)<普>,,,
FoxHD,2014,1.5,日,16:00,,特別獻禮-環球東洋綜合特輯EASTERN HIT SINGERS OF UNIVERSAL MUSIC,,,
FoxHD,2014,1.5,日,16:30,,驚險20刻TOP 20 Countdown502(RP)<普>,,,
FoxHD,2014,1.5,日,17:00,,特別獻禮-凱蒂佩芮【超炫光】專輯製作花絮BEHIND THE SCENES: KATY PERRY – THE MAKING OF "PRISM"ALBUM,,,
FoxHD,2014,1.5,日,17:30,,赤腳的朋友們Barefooted Friends12<普>,,,
FoxHD,2014,1.5,日,18:00,,名偵探柯南Detective Conan 428 (RP)<普>,,,
FoxHD,2014,1.5,日,18:30,,SHINee美好的一天SHINee’s One Fine06 (RP)<普>,,,
FoxHD,2014,1.5,日,19:00,,Running Man121 (RP)<普>,,,
FoxHD,2014,1.5,日,19:30,,韓國人氣歌謠K-pop Countdown175<普>,,,
FoxHD,2014,1.5,日,20:00,,地獄廚房Hell's Kitchen 1104<普>,,,
FoxHD,2014,1.5,日,21:00,,MUSIC BANK(90" Version)173<普>,,,
FoxHD,2014,1.5,日,22:00,,陰屍路The Walking Dead401<護>,,,
FoxHD,2014,1.5,日,22:30,,泡菜粉絲俱樂部Kimchi Fan Club 103 (RP)<普>,,,
FoxHD,2014,1.5,日,23:00,,SHINee美好的一天SHINee’s One Fine 06 (RP)<普>,,,
FoxHD,2014,1.5,日,23:30,,辛普森家庭THE SIMPSONS 2302<護>,,,
FoxHD,2014,1.6,一,00:00,,MUSIC BANK (60分版)173 (RP)<普>,,,
FoxHD,2014,1.6,一,01:00,,斷頭谷Sleepy Hollow101 (RP)<輔>,,,
FoxHD,2014,1.6,一,02:00,,重返犯罪現場NCIS 10 Strip1002 (RP)<護>,,,
FoxHD,2014,1.6,一,03:00,,普普風Pop Zone<輔>,,,
FoxHD,2014,1.6,一,05:00,,地獄廚房Hell's Kitchen 1104 (RP)<普>,,,
FoxHD,2014,1.6,一,06:00,,韓國人氣歌謠K-pop Countdown175 (RP)<普>,,,
FoxHD,2014,1.6,一,07:00,,陰屍路The Walking Dead401 (RP)<護>,,,
FoxHD,2014,1.6,一,08:00,,驚險20刻TOP 20 Countdown503 (RP)<普>,,,
